,제목
62798,2
62799,1
62800,2
62801,2
62802,1
62803,1
62804,2
62805,2
62806,2
62807,2
62808,1
62809,2
62810,1
62811,2
62812,2
62813,2
62814,2
62815,1
62816,1
62817,1
62818,2
62819,2
62820,1
62821,1
62822,1
62823,2
62824,1
62825,2
62826,1
62827,1
62828,2
62829,1
62830,2
62831,1
62832,2
62833,1
62834,2
62835,2
62836,2
62837,2
62838,2
62839,2
62840,1
62841,2
62842,2
62843,2
62844,1
62845,2
62846,2
62847,1
62848,1
62849,1
62850,2
62851,1
62852,1
62853,1
62854,1
62855,2
62856,1
62857,2
62858,1
62859,1
62860,1
62861,1
62862,2
62863,1
62864,1
62865,2
62866,2
62867,1
62868,1
62869,1
62870,1
62871,1
62872,1
62873,1
62874,1
62875,2
62876,2
62877,1
62878,1
62879,1
62880,1
62881,2
62882,1
62883,1
62884,1
62885,1
62886,1
62887,1
62888,1
62889,1
62890,1
62891,2
62892,2
62893,2
62894,1
62895,2
62896,1
62897,1
62898,2
62899,1
62900,1
62901,1
62902,1
62903,1
62904,1
62905,2
62906,1
62907,1
62908,1
62909,1
62910,1
62911,1
62912,2
62913,1
62914,1
62915,1
62916,1
62917,2
62918,1
62919,1
62920,2
62921,1
62922,1
62923,1
62924,1
62925,1
62926,1
62927,1
62928,1
62929,1
62930,1
62931,1
62932,1
62933,2
62934,1
62935,1
62936,2
62937,2
62938,1
62939,1
62940,1
62941,2
62942,1
62943,1
62944,1
62945,2
62946,2
62947,1
62948,1
62949,1
62950,2
62951,2
62952,1
62953,1
62954,1
62955,2
62956,1
62957,2
62958,1
62959,2
62960,1
62961,1
62962,1
62963,1
62964,2
62965,1
62966,2
62967,1
62968,1
62969,1
62970,1
62971,1
62972,1
62973,1
62974,1
62975,2
62976,1
62977,1
62978,1
62979,1
62980,1
62981,1
62982,1
62983,2
62984,2
62985,2
62986,1
62987,2
62988,1
62989,1
62990,1
62991,1
62992,1
62993,1
62994,1
62995,1
62996,1
62997,1
62998,1
62999,1
63000,1
63001,1
63002,2
63003,1
63004,2
63005,1
63006,1
63007,2
63008,1
63009,1
63010,1
63011,2
63012,2
63013,2
63014,2
63015,2
63016,2
63017,2
63018,2
63019,2
63020,1
63021,2
63022,1
63023,1
63024,1
63025,1
63026,1
63027,1
63028,1
63029,1
63030,2
63031,2
63032,2
63033,2
63034,1
63035,1
63036,1
63037,1
63038,2
63039,1
63040,1
63041,2
63042,2
63043,1
63044,1
63045,1
63046,2
63047,1
63048,1
63049,2
63050,2
63051,1
63052,2
63053,2
63054,1
63055,2
63056,2
63057,2
63058,1
63059,2
63060,2
63061,2
63062,2
63063,2
63064,2
63065,2
63066,2
63067,2
63068,2
63069,1
63070,1
63071,2
63072,2
63073,2
63074,2
63075,1
63076,2
63077,1
63078,1
63079,2
63080,2
63081,1
63082,2
63083,2
63084,1
63085,1
63086,2
63087,1
63088,1
63089,1
63090,2
63091,1
63092,1
63093,1
63094,1
63095,2
63096,1
63097,1
63098,1
63099,1
63100,2
63101,1
63102,1
63103,2
63104,1
63105,1
63106,1
63107,1
63108,2
63109,1
63110,2
63111,1
63112,1
63113,1
63114,2
63115,1
63116,1
63117,1
63118,2
63119,2
63120,1
63121,1
63122,1
63123,2
63124,2
63125,1
63126,2
63127,1
63128,1
63129,1
63130,1
63131,1
63132,1
63133,1
63134,1
63135,2
63136,2
63137,1
63138,2
63139,2
63140,1
63141,2
63142,1
63143,1
63144,1
63145,1
63146,1
63147,1
63148,1
63149,2
63150,1
63151,1
63152,1
63153,1
63154,1
63155,1
63156,1
63157,2
63158,1
63159,1
63160,1
63161,1
63162,1
63163,2
63164,1
63165,1
63166,1
63167,1
63168,1
63169,1
63170,2
63171,1
63172,1
63173,1
63174,1
63175,2
63176,1
63177,2
63178,2
63179,1
63180,2
63181,1
63182,1
63183,1
63184,1
63185,2
63186,1
63187,1
63188,2
63189,2
63190,1
63191,1
63192,1
63193,1
63194,1
63195,1
63196,1
63197,1
63198,2
63199,1
63200,1
63201,2
63202,2
63203,2
63204,2
63205,2
63206,1
63207,2
63208,2
63209,1
63210,2
63211,2
63212,2
63213,1
63214,1
63215,1
63216,1
63217,1
63218,1
63219,1
63220,1
63221,2
63222,1
63223,1
63224,1
63225,2
63226,1
63227,1
63228,1
63229,2
63230,1
63231,1
63232,1
63233,2
63234,2
63235,2
63236,1
63237,1
63238,2
63239,1
63240,1
63241,2
63242,1
63243,1
63244,2
63245,2
63246,2
63247,1
63248,1
63249,1
63250,1
63251,2
63252,1
63253,2
63254,1
63255,1
63256,2
63257,1
63258,2
63259,1
63260,2
63261,1
63262,2
63263,1
63264,1
63265,1
63266,1
63267,1
63268,2
63269,1
63270,1
63271,1
63272,1
63273,2
63274,1
63275,1
63276,1
63277,2
63278,1
63279,2
63280,2
63281,1
63282,2
63283,1
63284,1
63285,1
63286,1
63287,1
63288,1
63289,2
63290,1
63291,1
63292,1
63293,1
63294,2
63295,1
63296,1
63297,2
63298,2
63299,2
63300,1
63301,1
63302,1
63303,1
63304,1
63305,2
63306,2
63307,1
63308,1
63309,1
63310,1
63311,1
63312,1
63313,1
63314,1
63315,1
63316,1
63317,2
63318,1
63319,1
63320,2
63321,2
63322,2
63323,1
63324,1
63325,1
63326,1
63327,2
63328,1
63329,2
63330,1
63331,2
63332,1
63333,1
63334,2
63335,2
63336,2
63337,2
63338,1
63339,2
63340,1
63341,2
63342,1
63343,1
63344,1
63345,2
63346,2
63347,1
63348,1
63349,2
63350,2
63351,1
63352,2
63353,2
63354,1
63355,1
63356,2
63357,2
63358,1
63359,2
63360,1
63361,2
63362,1
63363,2
63364,2
63365,2
63366,2
63367,2
63368,2
63369,2
63370,2
63371,2
63372,1
63373,2
63374,1
63375,2
63376,2
63377,1
63378,1
63379,1
63380,2
63381,2
63382,1
63383,2
63384,2
63385,1
63386,1
63387,2
63388,2
63389,2
63390,1
63391,1
63392,1
63393,1
63394,2
63395,1
63396,1
63397,1
63398,2
63399,1
63400,2
63401,1
63402,2
63403,2
63404,2
63405,2
63406,1
63407,1
63408,2
63409,1
63410,2
63411,1
63412,2
63413,1
63414,1
63415,1
63416,1
63417,1
63418,1
63419,2
63420,1
63421,2
63422,1
63423,2
63424,1
63425,1
63426,1
63427,1
63428,2
63429,2
63430,1
63431,1
63432,1
63433,2
63434,1
63435,2
63436,1
63437,1
63438,2
63439,2
63440,1
63441,1
63442,1
63443,1
63444,1
63445,2
63446,1
63447,1
63448,2
63449,1
63450,2
63451,2
63452,1
63453,1
63454,2
63455,1
63456,1
63457,1
63458,2
63459,2
63460,2
63461,1
63462,1
63463,1
63464,1
63465,1
63466,1
63467,2
63468,1
63469,1
63470,2
63471,2
63472,1
63473,1
63474,1
63475,2
63476,2
63477,1
63478,2
63479,1
63480,1
63481,1
63482,1
63483,1
63484,1
63485,2
63486,1
63487,2
63488,1
63489,1
63490,2
63491,1
63492,1
63493,1
63494,1
63495,2
63496,1
63497,2
63498,2
63499,2
63500,1
63501,2
63502,1
63503,1
63504,2
63505,2
63506,2
63507,1
63508,1
63509,2
63510,1
63511,1
63512,1
63513,2
63514,1
63515,1
63516,2
63517,1
63518,1
63519,2
63520,2
63521,2
63522,2
63523,2
63524,2
63525,1
63526,1
63527,1
63528,1
63529,1
63530,1
63531,1
63532,2
63533,1
63534,1
63535,2
63536,1
63537,1
63538,2
63539,1
63540,2
63541,1
63542,1
63543,1
63544,1
63545,2
63546,1
63547,1
63548,2
63549,1
63550,2
63551,1
63552,2
63553,1
63554,1
63555,1
63556,1
63557,1
63558,1
63559,1
63560,1
63561,1
63562,1
63563,1
63564,1
63565,2
63566,2
63567,1
63568,2
63569,1
63570,2
63571,1
63572,1
63573,1
63574,1
63575,2
63576,2
63577,2
63578,2
63579,1
63580,1
63581,1
63582,2
63583,1
63584,2
63585,1
63586,2
63587,2
63588,2
63589,1
63590,1
63591,2
63592,1
63593,1
63594,1
63595,1
63596,2
63597,1
63598,1
63599,2
63600,1
63601,1
63602,1
63603,1
63604,1
63605,1
63606,1
63607,1
63608,1
63609,1
63610,1
63611,2
63612,2
63613,1
63614,1
63615,1
63616,1
63617,2
63618,1
63619,2
63620,1
63621,1
63622,1
63623,1
63624,1
63625,2
63626,1
63627,1
63628,2
63629,1
63630,1
63631,2
63632,1
63633,1
63634,2
63635,2
63636,2
63637,2
63638,1
63639,1
63640,2
63641,1
63642,1
63643,1
63644,1
63645,1
63646,1
63647,2
63648,2
63649,1
63650,2
63651,1
63652,1
63653,1
63654,2
63655,1
63656,1
63657,1
63658,2
63659,1
63660,2
63661,1
63662,1
63663,2
63664,2
63665,1
63666,1
63667,1
63668,2
63669,2
63670,1
63671,2
63672,2
63673,1
63674,1
63675,1
63676,2
63677,1
63678,2
63679,2
63680,1
63681,1
63682,2
63683,2
63684,2
63685,1
63686,1
63687,2
63688,2
63689,1
63690,1
63691,1
63692,2
63693,2
63694,2
63695,1
63696,1
63697,2
63698,1
63699,2
63700,2
63701,1
63702,2
63703,2
63704,1
63705,1
63706,1
63707,2
63708,1
63709,1
63710,2
63711,1
63712,2
63713,1
63714,2
63715,1
63716,1
63717,2
63718,1
63719,1
63720,2
63721,1
63722,1
63723,1
63724,1
63725,1
63726,2
63727,2
63728,2
63729,2
63730,1
63731,2
63732,2
63733,1
63734,1
63735,1
63736,1
63737,1
63738,2
63739,1
63740,2
63741,1
63742,2
63743,1
63744,1
63745,1
63746,1
63747,1
63748,1
63749,2
63750,1
63751,1
63752,1
63753,2
63754,1
63755,1
63756,1
63757,2
63758,1
63759,2
63760,2
63761,1
63762,1
63763,1
63764,1
63765,1
63766,1
63767,2
63768,2
63769,1
63770,2
63771,1
63772,1
63773,1
63774,1
63775,1
63776,1
63777,1
63778,1
63779,1
63780,1
63781,1
63782,1
63783,2
63784,1
63785,1
63786,1
63787,1
63788,1
63789,1
63790,1
63791,1
63792,1
63793,1
63794,1
63795,1
63796,1
63797,1
63798,1
63799,1
63800,1
63801,1
63802,1
63803,1
63804,2
63805,1
63806,2
63807,2
63808,2
63809,1
63810,1
63811,1
63812,1
63813,1
63814,1
63815,1
63816,1
63817,1
63818,1
63819,1
63820,1
63821,1
63822,2
63823,2
63824,1
63825,2
63826,1
63827,2
63828,1
63829,2
63830,1
63831,1
63832,1
63833,2
63834,2
63835,1
63836,2
63837,1
63838,1
63839,1
63840,2
63841,1
63842,2
63843,2
63844,2
63845,1
63846,2
63847,2
63848,2
63849,2
63850,2
63851,1
63852,2
63853,1
63854,1
63855,2
63856,1
63857,1
63858,1
63859,1
63860,1
63861,1
63862,2
63863,2
63864,1
63865,1
63866,2
63867,1
63868,2
63869,2
63870,1
63871,1
63872,2
63873,1
63874,2
63875,1
63876,1
63877,1
63878,2
63879,1
63880,1
63881,1
63882,2
63883,1
63884,1
63885,2
63886,2
63887,2
63888,2
63889,2
63890,2
63891,1
63892,1
63893,1
63894,2
63895,1
63896,1
63897,1
63898,2
63899,1
63900,2
63901,2
63902,2
63903,2
63904,1
63905,2
63906,1
63907,2
63908,1
63909,1
63910,1
63911,1
63912,1
63913,1
63914,1
63915,2
63916,1
63917,2
63918,2
63919,1
63920,1
63921,1
63922,1
63923,1
63924,2
63925,1
63926,2
63927,2
63928,1
63929,1
63930,2
63931,1
63932,1
63933,1
63934,1
63935,2
63936,2
63937,1
63938,2
63939,1
63940,2
63941,1
63942,1
63943,1
63944,1
63945,2
63946,2
63947,2
63948,1
63949,2
63950,1
63951,2
63952,1
63953,2
63954,2
63955,1
63956,1
63957,1
63958,2
63959,2
63960,2
63961,1
63962,1
63963,2
63964,1
63965,1
63966,1
63967,1
63968,2
63969,2
63970,1
63971,2
63972,2
63973,1
63974,2
63975,1
63976,2
63977,2
63978,2
63979,2
63980,1
63981,2
63982,1
63983,2
63984,2
63985,2
63986,1
63987,2
63988,2
63989,1
63990,2
63991,1
63992,1
63993,2
63994,2
63995,2
63996,1
63997,1
63998,1
63999,1
64000,2
64001,1
64002,1
64003,2
64004,1
64005,1
64006,1
64007,2
64008,1
64009,1
64010,2
64011,2
64012,2
64013,2
64014,1
64015,1
64016,1
64017,1
64018,1
64019,2
64020,1
64021,1
64022,1
64023,2
64024,2
64025,1
64026,1
64027,1
64028,1
64029,2
64030,2
64031,2
64032,1
64033,1
64034,1
64035,2
64036,1
64037,1
64038,1
64039,1
64040,2
64041,1
64042,2
64043,1
64044,2
64045,1
64046,1
64047,2
64048,1
64049,2
64050,1
64051,1
64052,1
64053,1
64054,2
64055,2
64056,1
64057,1
64058,1
64059,2
64060,1
64061,2
64062,1
64063,1
64064,1
64065,1
64066,1
64067,2
64068,2
64069,1
64070,2
64071,1
64072,2
64073,1
64074,1
64075,2
64076,2
64077,1
64078,1
64079,1
64080,1
64081,2
64082,2
64083,1
64084,2
64085,1
64086,2
64087,2
64088,1
64089,1
64090,2
64091,1
64092,1
64093,2
64094,2
64095,2
64096,1
64097,2
64098,2
64099,2
64100,1
64101,2
64102,2
64103,2
64104,1
64105,2
64106,1
64107,2
64108,2
64109,1
64110,2
64111,2
64112,2
64113,1
64114,1
64115,2
64116,1
64117,1
64118,1
64119,1
64120,2
64121,2
64122,1
64123,1
64124,1
64125,1
64126,1
64127,1
64128,2
64129,1
64130,1
64131,1
64132,2
64133,2
64134,2
64135,2
64136,1
64137,2
64138,1
64139,1
64140,1
64141,2
64142,1
64143,1
64144,1
64145,1
64146,2
64147,2
64148,2
64149,1
64150,1
64151,2
64152,1
64153,1
64154,1
64155,1
64156,1
64157,2
64158,1
64159,2
64160,1
64161,2
64162,1
64163,1
64164,1
64165,2
64166,1
64167,1
64168,1
64169,2
64170,1
64171,1
64172,1
64173,1
64174,2
64175,1
64176,1
64177,2
64178,1
64179,1
64180,2
64181,1
64182,1
64183,1
64184,1
64185,1
64186,2
64187,1
64188,2
64189,1
64190,1
64191,2
64192,2
64193,2
64194,1
64195,1
64196,2
64197,1
64198,2
64199,1
64200,2
64201,1
64202,1
64203,1
64204,1
64205,2
64206,2
64207,1
64208,1
64209,1
64210,2
64211,1
64212,2
64213,1
64214,1
64215,2
64216,1
64217,1
64218,2
64219,1
64220,2
64221,2
64222,1
64223,2
64224,2
64225,2
64226,2
64227,1
64228,1
64229,2
64230,1
64231,1
64232,1
64233,1
64234,1
64235,1
64236,1
64237,1
64238,1
64239,2
64240,1
64241,1
64242,2
64243,2
64244,2
64245,2
64246,1
64247,2
64248,1
64249,2
64250,2
64251,1
64252,2
64253,1
64254,2
64255,2
64256,1
64257,2
64258,2
64259,2
64260,2
64261,1
64262,2
64263,2
64264,2
64265,1
64266,1
64267,2
64268,1
64269,1
64270,2
64271,1
64272,1
64273,2
64274,1
64275,2
64276,2
64277,1
64278,1
64279,2
64280,2
64281,2
64282,1
64283,2
64284,1
64285,2
64286,2
64287,1
64288,1
64289,1
64290,2
64291,2
64292,1
64293,1
64294,1
64295,2
64296,2
64297,1
64298,1
64299,2
64300,2
64301,2
64302,2
64303,1
64304,2
64305,2
64306,2
64307,2
64308,2
64309,2
64310,2
64311,1
64312,2
64313,1
64314,1
64315,1
64316,1
64317,2
64318,1
64319,2
64320,1
64321,2
64322,1
64323,1
64324,1
64325,2
64326,1
64327,1
64328,1
64329,2
64330,2
64331,2
64332,2
64333,1
64334,1
64335,1
64336,1
64337,2
64338,2
64339,1
64340,1
64341,1
64342,2
64343,1
64344,1
64345,1
64346,2
64347,1
64348,1
64349,1
64350,1
64351,1
64352,2
64353,1
64354,1
64355,1
64356,2
64357,2
64358,1
64359,1
64360,2
64361,2
64362,2
64363,1
64364,1
64365,2
64366,1
64367,1
64368,1
64369,1
64370,1
64371,1
64372,1
64373,2
64374,2
64375,2
64376,2
64377,1
64378,1
64379,1
64380,2
64381,1
64382,1
64383,2
64384,2
64385,2
64386,2
64387,1
64388,2
64389,1
64390,2
64391,2
64392,1
64393,1
64394,2
64395,2
64396,2
64397,2
64398,1
64399,1
64400,1
64401,2
64402,2
64403,1
64404,1
64405,1
64406,2
64407,1
64408,2
64409,1
64410,1
64411,1
64412,2
64413,1
64414,2
64415,1
64416,1
64417,1
64418,1
64419,2
64420,2
64421,1
64422,1
64423,1
64424,1
64425,1
64426,1
64427,2
64428,2
64429,2
64430,2
64431,2
64432,2
64433,1
64434,1
64435,2
64436,2
64437,1
64438,2
64439,2
64440,1
64441,1
64442,1
64443,2
64444,2
64445,1
64446,1
64447,1
64448,1
64449,2
64450,1
64451,1
64452,2
64453,2
64454,2
64455,1
64456,1
64457,1
64458,1
64459,2
64460,1
64461,1
64462,1
64463,1
64464,1
64465,1
64466,1
64467,1
64468,1
64469,2
64470,1
64471,2
64472,1
64473,1
64474,2
64475,1
64476,1
64477,1
64478,1
64479,2
64480,1
64481,2
64482,1
64483,2
64484,1
64485,1
64486,2
64487,1
64488,1
64489,1
64490,2
64491,2
64492,1
64493,2
64494,1
64495,2
64496,1
64497,2
64498,1
64499,2
64500,2
64501,1
64502,1
64503,1
64504,2
64505,2
64506,2
64507,2
64508,2
64509,2
64510,1
64511,1
64512,1
64513,2
64514,1
64515,1
64516,1
64517,1
64518,1
64519,2
64520,1
64521,2
64522,1
64523,1
64524,2
64525,1
64526,1
64527,2
64528,1
64529,1
64530,1
64531,2
64532,2
64533,2
64534,2
64535,2
64536,1
64537,2
64538,1
64539,1
64540,1
64541,1
64542,1
64543,2
64544,2
64545,2
64546,2
64547,2
64548,2
64549,2
64550,1
64551,2
64552,1
64553,1
64554,2
64555,2
64556,2
64557,2
64558,2
64559,1
64560,1
64561,1
64562,2
64563,2
64564,1
64565,1
64566,1
64567,1
64568,1
64569,2
64570,1
64571,2
64572,2
64573,1
64574,1
64575,2
64576,2
64577,2
64578,2
64579,2
64580,1
64581,1
64582,1
64583,2
64584,1
64585,2
64586,1
64587,2
64588,1
64589,2
64590,1
64591,2
64592,2
64593,1
64594,1
64595,1
64596,1
64597,2
64598,1
64599,2
64600,1
64601,1
64602,1
64603,2
64604,1
64605,1
64606,1
64607,1
64608,2
64609,1
64610,2
64611,2
64612,1
64613,2
64614,2
64615,1
64616,2
64617,1
64618,1
64619,2
64620,1
64621,2
64622,1
64623,2
64624,1
64625,1
64626,2
64627,1
64628,1
64629,1
64630,1
64631,2
64632,1
64633,2
64634,2
64635,1
64636,1
64637,2
64638,1
64639,1
64640,1
64641,2
64642,1
64643,1
64644,2
64645,1
64646,1
64647,1
64648,2
64649,1
64650,1
64651,1
64652,1
64653,1
64654,1
64655,1
64656,1
64657,2
64658,1
64659,2
64660,1
64661,2
64662,1
64663,1
64664,1
64665,1
64666,2
64667,1
64668,1
64669,2
64670,2
64671,1
64672,1
64673,1
64674,1
64675,2
64676,1
64677,2
64678,2
64679,1
64680,2
64681,1
64682,1
64683,2
64684,2
64685,2
64686,2
64687,2
64688,1
64689,2
64690,2
64691,1
64692,2
64693,1
64694,1
64695,1
64696,2
64697,2
64698,2
64699,2
64700,2
64701,1
64702,2
64703,1
64704,2
64705,2
64706,1
64707,2
64708,1
64709,1
64710,1
64711,1
64712,1
64713,2
64714,1
64715,1
64716,1
64717,1
64718,1
64719,1
64720,2
64721,2
64722,2
64723,2
64724,1
64725,1
64726,1
64727,2
64728,2
64729,2
64730,1
64731,2
64732,2
64733,1
64734,1
64735,1
64736,1
64737,2
64738,1
64739,2
64740,2
64741,2
64742,1
64743,2
64744,2
64745,1
64746,2
64747,1
64748,2
64749,2
64750,1
64751,1
64752,2
64753,2
64754,1
64755,1
64756,2
64757,2
64758,1
64759,2
64760,1
64761,2
64762,1
64763,1
64764,1
64765,2
64766,2
64767,1
64768,1
64769,1
64770,1
64771,2
64772,2
64773,2
64774,1
64775,1
64776,2
64777,1
64778,1
64779,1
64780,1
64781,1
64782,2
64783,1
64784,2
64785,2
64786,2
64787,2
64788,1
64789,2
64790,2
64791,1
64792,1
64793,2
64794,2
64795,2
64796,1
64797,1
64798,1
64799,1
64800,1
64801,2
64802,1
64803,2
64804,2
64805,2
64806,1
64807,2
64808,1
64809,2
64810,1
64811,1
64812,1
64813,1
64814,2
64815,1
64816,1
64817,1
64818,2
64819,1
64820,1
64821,1
64822,2
64823,2
64824,2
64825,1
64826,1
64827,1
64828,1
64829,1
64830,1
64831,1
64832,2
64833,2
64834,2
64835,2
64836,1
64837,1
64838,2
64839,2
64840,1
64841,2
64842,1
64843,1
64844,1
64845,1
64846,2
64847,1
64848,1
64849,2
64850,2
64851,2
64852,1
64853,1
64854,2
64855,2
64856,1
64857,1
64858,1
64859,1
64860,1
64861,1
64862,2
64863,2
64864,1
64865,1
64866,1
64867,2
64868,1
64869,1
64870,1
64871,2
64872,1
64873,1
64874,1
64875,2
64876,1
64877,1
64878,1
64879,1
64880,1
64881,2
64882,2
64883,2
64884,1
64885,1
64886,1
64887,1
64888,1
64889,1
64890,1
64891,1
64892,1
64893,1
64894,1
64895,1
64896,1
64897,2
64898,1
64899,2
64900,1
64901,1
64902,1
64903,1
64904,2
64905,2
64906,1
64907,2
64908,1
64909,1
64910,2
64911,1
64912,1
64913,1
64914,2
64915,1
64916,1
64917,1
64918,2
64919,1
64920,1
64921,2
64922,2
64923,1
64924,2
64925,2
64926,1
64927,2
64928,2
64929,2
64930,2
64931,2
64932,2
64933,1
64934,2
64935,2
64936,1
64937,2
64938,2
64939,2
64940,2
64941,2
64942,1
64943,1
64944,1
64945,1
64946,1
64947,1
64948,1
64949,1
64950,1
64951,1
64952,1
64953,1
64954,1
64955,2
64956,2
64957,2
64958,1
64959,2
64960,1
64961,2
64962,2
64963,1
64964,2
64965,1
64966,2
64967,1
64968,2
64969,1
64970,2
64971,2
64972,1
64973,1
64974,1
64975,2
64976,1
64977,1
64978,2
64979,1
64980,2
64981,2
64982,1
64983,1
64984,2
64985,2
64986,2
64987,2
64988,2
64989,2
64990,1
64991,1
64992,2
64993,1
64994,1
64995,2
64996,1
64997,1
64998,1
64999,1
65000,1
65001,1
65002,2
65003,2
65004,2
65005,2
65006,1
65007,2
65008,2
65009,2
65010,2
65011,2
65012,1
65013,1
65014,2
65015,1
65016,1
65017,1
65018,1
65019,1
65020,1
65021,2
65022,1
65023,1
65024,1
65025,2
65026,1
65027,2
65028,2
65029,2
65030,2
65031,1
65032,2
65033,1
65034,2
65035,1
65036,1
65037,1
65038,1
65039,1
65040,1
65041,1
65042,2
65043,2
65044,1
65045,2
65046,1
65047,1
65048,2
65049,1
65050,1
65051,1
65052,1
65053,1
65054,2
65055,2
65056,2
65057,1
65058,2
65059,1
65060,1
65061,2
65062,1
65063,2
65064,2
65065,2
65066,2
65067,1
65068,1
65069,2
65070,2
65071,2
65072,1
65073,2
65074,2
65075,2
65076,1
65077,2
65078,2
65079,1
65080,1
65081,2
65082,2
65083,1
65084,1
65085,1
65086,1
65087,2
65088,2
65089,2
65090,1
65091,1
65092,1
65093,1
65094,1
65095,2
65096,1
65097,1
65098,1
65099,2
65100,2
65101,2
65102,1
65103,2
65104,2
65105,1
65106,2
65107,2
65108,1
65109,1
65110,1
65111,2
65112,1
65113,2
65114,1
65115,2
65116,1
65117,2
65118,1
65119,2
65120,1
65121,1
65122,2
65123,1
65124,1
65125,1
65126,1
65127,1
65128,1
65129,1
65130,2
65131,1
65132,1
65133,2
65134,2
65135,1
65136,1
65137,2
65138,1
65139,2
65140,1
65141,2
65142,1
65143,2
65144,2
65145,1
65146,1
65147,1
65148,1
65149,2
65150,2
65151,1
65152,2
65153,2
65154,1
65155,1
65156,2
65157,1
65158,2
65159,2
65160,1
65161,2
65162,2
65163,1
65164,2
65165,1
65166,2
65167,1
65168,1
65169,1
65170,1
65171,1
65172,1
65173,1
65174,2
65175,2
65176,1
65177,1
65178,2
65179,1
65180,1
65181,1
65182,2
65183,1
65184,2
65185,2
65186,2
65187,1
65188,2
65189,2
65190,2
65191,2
65192,1
65193,1
65194,1
65195,2
65196,1
65197,2
65198,2
65199,1
65200,2
65201,1
65202,1
65203,1
65204,2
65205,2
65206,1
65207,2
65208,2
65209,1
65210,1
65211,1
65212,2
65213,2
65214,2
65215,1
65216,1
65217,1
65218,1
65219,1
65220,2
65221,1
65222,2
65223,1
65224,2
65225,1
65226,1
65227,2
65228,1
65229,2
65230,1
65231,1
65232,2
65233,2
65234,1
65235,2
65236,1
65237,2
65238,1
65239,1
65240,1
65241,1
65242,2
65243,1
65244,1
65245,2
65246,2
65247,2
65248,1
65249,2
65250,1
65251,1
65252,1
65253,2
65254,2
65255,2
65256,1
65257,1
65258,2
65259,1
65260,2
65261,1
65262,2
65263,2
65264,1
65265,2
65266,1
65267,2
65268,1
65269,1
65270,1
65271,1
65272,2
65273,2
65274,2
65275,2
65276,1
65277,2
65278,1
65279,1
65280,2
65281,1
65282,1
65283,1
65284,1
65285,2
65286,1
65287,1
65288,2
65289,1
65290,2
65291,1
65292,1
65293,1
65294,1
65295,1
65296,1
65297,2
65298,2
65299,1
65300,1
65301,1
65302,1
65303,1
65304,2
65305,1
65306,2
65307,2
65308,1
65309,2
65310,1
65311,2
65312,1
65313,2
65314,2
65315,1
65316,1
65317,1
65318,1
65319,1
65320,1
65321,1
65322,1
65323,1
65324,1
65325,1
65326,1
65327,1
65328,1
65329,1
65330,1
65331,2
65332,1
65333,2
65334,2
65335,2
65336,1
65337,1
65338,1
65339,2
65340,2
65341,1
65342,2
65343,1
65344,1
65345,1
65346,1
65347,1
65348,2
65349,2
65350,2
65351,1
65352,1
65353,1
65354,2
65355,1
65356,1
65357,2
65358,1
65359,1
65360,1
65361,2
65362,2
65363,1
65364,1
65365,2
65366,1
65367,1
65368,1
65369,2
65370,1
65371,1
65372,1
65373,1
65374,2
65375,1
65376,1
65377,2
65378,1
65379,2
65380,2
65381,1
65382,1
65383,2
65384,1
65385,1
65386,2
65387,2
65388,2
65389,1
65390,2
65391,1
65392,2
65393,1
65394,1
65395,1
65396,2
65397,2
65398,2
65399,2
65400,2
65401,2
65402,1
65403,1
65404,1
65405,1
65406,1
65407,2
65408,1
65409,1
65410,2
65411,1
65412,1
65413,2
65414,2
65415,1
65416,2
65417,1
65418,1
65419,1
65420,1
65421,2
65422,2
65423,1
65424,1
65425,2
65426,1
65427,2
65428,2
65429,2
65430,2
65431,1
65432,1
65433,1
65434,1
65435,1
65436,2
65437,2
65438,2
65439,1
65440,2
65441,2
65442,1
65443,1
65444,1
65445,1
65446,1
65447,1
65448,1
65449,1
65450,2
65451,2
65452,1
65453,1
65454,1
65455,2
65456,1
65457,2
65458,2
65459,2
65460,1
65461,1
65462,1
65463,1
65464,2
65465,1
65466,2
65467,2
65468,1
65469,1
65470,1
65471,1
65472,1
65473,2
65474,2
65475,1
65476,2
65477,2
65478,2
65479,1
65480,2
65481,1
65482,1
65483,1
65484,2
65485,1
65486,1
65487,1
65488,1
65489,1
65490,2
65491,2
65492,1
65493,2
65494,2
65495,1
65496,2
65497,1
65498,1
65499,1
65500,2
65501,1
65502,2
65503,1
65504,1
65505,1
65506,1
65507,2
65508,2
65509,2
65510,1
65511,1
65512,1
65513,1
65514,1
65515,2
65516,1
65517,1
65518,2
65519,1
65520,1
65521,1
65522,1
65523,1
65524,1
65525,1
65526,1
65527,1
65528,1
65529,1
65530,2
65531,1
65532,1
65533,1
65534,2
65535,1
65536,1
65537,2
65538,2
65539,2
65540,1
65541,1
65542,2
65543,1
65544,2
65545,2
65546,1
65547,2
65548,1
65549,1
65550,1
65551,2
65552,2
65553,1
65554,2
65555,2
65556,2
65557,1
65558,2
65559,1
65560,2
65561,2
65562,2
65563,1
65564,1
65565,1
65566,2
65567,2
65568,1
65569,1
65570,1
65571,1
65572,1
65573,1
65574,1
65575,2
65576,1
65577,2
65578,2
65579,1
65580,1
65581,1
65582,2
65583,1
65584,1
65585,1
65586,1
65587,1
65588,1
65589,1
65590,1
65591,1
65592,1
65593,2
65594,1
65595,1
65596,1
