Topic Number,제목
46,oecd 2016 사회지표 한국인 삶의 만족도 58점 노인빈곤률정부신뢰도 사회지표 oecd 최하위권
46,하늘 위 응급실 닥터헬기 응급환자 3000명 이송
46,올해 10조7천억 투입 17만개 고용창출 일자리 lh선언
46,치매 사회적 비용 2050년 43조2000억원건강검진 포함시켜 사회적 비용 줄여야
46,보성군 올바른 의료기관 이용과 약물오남용 예방교육 실시
46,금연 상담사와 금연 성공해요
46,조규홍 복지장관 노인 일자리 사회서비스형 민간형 중심으로 확충
46,노인 반려동물관리사에 일자리 알선
46,노인 일자리 해결사 뜬다
46,전주시 내년도 노인 일자리 1만6400여개로 늘려
47,극단적 식단 건강 해치고 질병까지 불러
47,노인 쓰러지자 곧장 심폐소생술 생명 구한 여고 동창생들
47,삼성생명과 하는 라이프디자인  노후생활비 도대체 얼마가 필요할까
47,심장마비 승객 응급조치로 생명 구한 금호고속 한재석 운전기사 화제
47,강추위 건강관리tip 골절저체온증동상 막으려면
47,밥먹다 달려가 심폐소생 쓰러진 노인 구한 여고 동창생들
47,판결문 속에서 만나는 명문장
47,좋은뉴스 팀처럼일사불란하게 노인 구한 시민들
47,노년 여성에게 화초 가꾸기가 필요한 과학적 이유
47,톡 톡 talk 공무원 식약처의 국과수 첨단분석팀 백선영 과장
48,65세 임플란트 틀니 건보적용 제왕절개 비용 감면
48,틀니 임플란트 시술 65세 이상부터 반값
48,달부터 65세 노인 임플란트 틀니 반값
48,노인 틀니 임플란트 본인부담금 30로 낮아질듯
48,대구바로본병원 저소득층 노인 인공관절수술 지원
48,박능후 만 65세 노인 연령 서서히 높여가야
48,확대 적용된 임플란트 보험 만 65세 이상에게는 반값
48,행복금융 특집kb금융그룹  민간 최초 국민건강총명학교 세워 3년째 치매예방 사업
48,65세 노인도 임플란트 부분 틀니 시술 건강보험 적용
48,진도군 만 65세 노인 틀니 임플란트 비용 일부 지원
