Topic Number,제목
44,독거노인 고독지수 개발한 중학생들 눈길
44,77세 할머니의 도전손자뻘과 수능 봐요
44,행복을 나누는 기업gs그룹 저소득층 아동 공부방 돕고 음악 교육도
45,줬다 뺏는 기초연금 개선 예산 반영 돼 없던 일로
45,어느날 갑자기 돌연사 부르는 심장질환 겨울철에는 운동도 가볍게
45,권익위 부패 신고자 3명에게 보상금 5000만원 지급
45,유덕열 동대문구청장 선거때 77가지 약속 꼭 지키겠다
45,점심 밥상을 빼앗긴 아이들이 우리의 미래라면
45,아침을 열며10월 1일 원리원칙에 반하는 노동법
45,기초연금 노인들 약값 식비 대기도 힘들다
45,기초연금 지급 시행령 입법예고대상자와 수령액은
45,포항 지진 1년집에는 돌아갈 있을까
45,줬다 뺏아가는 기초연금법 고친다
46,정부 지식문화에 10조 마중물 투자 일자리  45만개
46,일자리 복지에만 162조 퍼붓기 soc 예산만 싹둑
46,아태장애인행동 인천전략 라오스에서 꽃핀다 30일부터 10월2일까지 한국방문
46,정부 지식문화 10조 마중물 투자 일자리  45만개
46,용인시 올해 170억투입 8600개 일자리 창출
46,수도권서울시 올해 일자리 21만개 만든다
46,충남도 올해 6만1000개 일자리 창출
46,노인들은 일하고 싶다 59는 생활비
46,용인시 올해 2만2687개 일자리 만든다
46,정부 올해 신산업 일자리 8만4000개 창출
47,서울시 내년 예산 24조5042억 복지 예산 7조
47,세상읽기 불평등에 맞서는 정치가 필요하다  이강국
47,아이디어 하나로 치안 서비스도 창조 시대
47,한전 사회적 배려계층을 위한 지원 확대 겨울철 전력요금 미납해도 정상공급
47,정부 내년 514조 슈퍼 예산 편성 성장경로 복귀해야
47,분수대 시련은 셀프가 아닌 겨울이었으면
47,토요focus 카지노로 세마리 토끼 잡는다
47,한국국토정보공사 서울본부 무료급식 어르신 대상 생수 지원
47,내년 376조 슈퍼예산 편성 먹는 복지 115조 투입 실직자 국민연금 정부가 내준다
47,내년 예산 376조올해보다 20조 늘려 경기 부양
48,구로구 3년 연속 일자리 종합평가 우수기관 선정
48,한수원 전국 각지에서 전사적 봉사활동 전개
48,인생 2막 성공하려면교육이 전제 조건
48,올초 2억 6400만원 익명기부한 동일인 추정 기부자 5500여만원 익명기탁
48,역대 최고 471조 예산 편성 일자리에 집중 투자
48,메롤라 이탈리아 볼로냐시장 방한 협동조합의 수익 재투자가 실업률 낮췄다
48,기초연금 사기 주의 각약각색 수법들 미리 알고 피하세요
48,전남도 노인취업교육센터 공모 3년 연속 선정
48,사설10월 4일 기초연금 부담금 중앙지자체 핑퐁게임 우려
48,경남도 8월 말까지 장애인 편의시설 전수조사
49,사설 재앙의 예고편에 불과한 노인 진료비 배증
49,오늘 경력직 중장년 위한 일자리박람회 개최
49,한전 혹한기 전기요금 미납시에도 전기 공급한다
49,2014 예산중기 시간제일자리 만들면 나랏돈 대폭지원
49,순천시 교육형 노인일자리사업단 본격 활동
49,의료민영화와 무관 vs 반대서명 후끈
49,찌든 이불 손에 휙 양천구 원스톱 세탁 봉사
49,김두관 독일 정치의 최대 강점은 연합과 소통의 정치
49,구직청년 10만명에 6개월간 50만원 노인 150만명에 25만30만원 인상
49,적자투성이 지방공기업 기관장 연봉 최고 26 올려
